Time_s,Pos_err_norm_m,Ori_err_norm_rad,Jerk_norm_m_s3
1.165521383285522461e+01,6.968012527957625490e-01,6.507869211642653973e-01,9.556261224012809180e+03
1.165926504135131836e+01,6.967758956204667120e-01,6.121324116065904875e-01,1.834669077204996574e+04
1.166527152061462402e+01,6.973013370243740239e-01,5.762914118488535742e-01,1.233491129116491902e+04
1.167042684555053711e+01,6.985269831977608535e-01,5.411827514002617301e-01,2.139220061131267357e+03
1.167529320716857910e+01,7.001779826802110307e-01,5.072749624587729045e-01,2.517388219917235347e+03
1.168522310256958008e+01,7.013223360402138784e-01,4.803700248661399996e-01,6.261014508028442833e+03
1.168850755691528320e+01,7.034898578621416876e-01,4.487678588240970323e-01,9.924709612131315225e+03
1.169272541999816895e+01,7.054897685795138429e-01,4.205044241317078546e-01,7.844308971488852876e+03
1.169539880752563477e+01,7.075877641565410103e-01,3.930132524160088736e-01,1.162274474411901247e+04
1.169977259635925293e+01,7.092361507571578461e-01,3.712852755011978867e-01,1.313404789374533539e+04
1.170491671562194824e+01,7.105081401872718194e-01,3.552039176764983375e-01,2.492141982370899768e+03
1.170742416381835938e+01,7.118583214004271520e-01,3.401812636540273438e-01,1.558958423867331840e+04
1.170962476730346680e+01,7.129081161817638623e-01,3.305437709875700403e-01,7.306113607488152411e+03
1.171176505088806152e+01,7.135928949809043909e-01,3.275040206286446987e-01,2.565590575578487005e+03
1.171564006805419922e+01,7.136242816425272251e-01,3.342863143685870786e-01,2.032528155132607935e+04
1.171875953674316406e+01,7.133595901683122964e-01,3.470808232817944039e-01,5.080823418592477537e+03
1.172078871726989746e+01,7.128423912913431915e-01,3.652743197895714222e-01,1.899779053905723049e+04
1.172287440299987793e+01,7.118992724691209917e-01,3.901315632811563905e-01,3.249360075322175362e+03
1.172490501403808594e+01,7.105490238013906223e-01,4.209270573269947024e-01,2.953426984448048643e+03
1.172783207893371582e+01,7.086545343914445461e-01,4.580167096540920801e-01,1.831552410859662996e+04
1.173860168457031250e+01,7.051989424760930492e-01,5.076190403700464593e-01,1.019782347181619843e+04
1.174338984489440918e+01,7.022659684287695381e-01,5.548500478531931401e-01,4.106333643974394363e+03
1.175170159339904785e+01,6.984544514666762849e-01,6.095155012474945400e-01,3.781150671295715256e+03
1.176155495643615723e+01,6.940852647890409788e-01,6.693368880519967590e-01,6.602545884223055737e+02
1.176950407028198242e+01,6.896877644305051680e-01,7.300879427718169890e-01,3.602474460886007819e+03
1.177355241775512695e+01,6.858794019233903638e-01,7.778224795947024095e-01,2.730358428791413644e+03
1.177687525749206543e+01,6.821004281921378976e-01,8.221372226912295744e-01,4.319319963952499165e+03
1.178906416893005371e+01,6.769260552534479558e-01,8.726103947692661622e-01,3.196811440084239621e+03
1.179617762565612793e+01,6.723198431091830241e-01,9.231360064671062515e-01,8.805457464028513641e+02
1.180386018753051758e+01,6.674966175942494973e-01,9.789121773616886735e-01,9.728856028833371283e+02
1.180671572685241699e+01,6.631623508156152536e-01,1.041601281952476477e+00,6.137461795182468450e+03
1.180969595909118652e+01,6.587956238565593203e-01,1.107635829397972893e+00,8.275247854167808327e+03
1.181417179107666016e+01,6.543311483362641567e-01,1.172196564449357936e+00,6.833198038464449382e+03
1.181962871551513672e+01,6.498298180614398012e-01,1.232527313587463924e+00,2.539259585574692665e+03
1.182251143455505371e+01,6.457291626690321307e-01,1.289568911884257263e+00,7.541766538421326914e+03
1.182536292076110840e+01,6.416429044406664062e-01,1.340473654157596561e+00,5.617209687468956872e+03
1.182932424545288086e+01,6.373763836543880901e-01,1.383680086594855307e+00,5.424248392695192706e+03
1.184765362739562988e+01,6.312434010624250469e-01,1.409389954185961136e+00,3.272549285645322016e+03
1.188004136085510254e+01,6.235100861352856905e-01,1.424792514355867512e+00,1.833051727305179099e+02
1.189956355094909668e+01,6.173257510711317453e-01,1.445511701654989434e+00,1.611318449308053289e+02
1.190577721595764160e+01,6.124297851236659707e-01,1.466962232124751742e+00,1.729659383031574635e+03
1.191225528717041016e+01,6.073105850158678765e-01,1.485343299914923643e+00,6.841506090288663700e+02
1.191598272323608398e+01,6.022253534143142684e-01,1.501870433467327848e+00,5.725461197435764916e+03
1.191894936561584473e+01,5.969369701978695097e-01,1.516683121805509238e+00,1.403674030374104586e+04
1.192136883735656738e+01,5.913733457568396412e-01,1.530667254685569079e+00,8.571366965721825181e+03
1.192378640174865723e+01,5.854918940531399496e-01,1.543808402687171233e+00,1.310831570686064197e+03
1.192749166488647461e+01,5.792070111561715695e-01,1.555837413265684477e+00,1.416372998766961609e+04
1.193106269836425781e+01,5.726812168621860932e-01,1.566627891553631580e+00,1.150408279883464047e+03
1.194238948822021484e+01,5.653961729356647981e-01,1.575217081557597654e+00,7.640590604748855185e+03
1.194874453544616699e+01,5.584291474458761284e-01,1.582354597889911174e+00,1.030360392163954430e+03
1.195398163795471191e+01,5.516074389692661173e-01,1.586791911819138479e+00,1.522944702423371155e+03
1.195688962936401367e+01,5.449980144520354397e-01,1.589461119121609256e+00,8.391240762501249264e+03
1.197151303291320801e+01,5.378924137452614218e-01,1.588325071409329992e+00,6.227631033122976987e+03
1.197994709014892578e+01,5.313014070961098456e-01,1.587083124612803653e+00,1.190734135685939918e+03
1.199593329429626465e+01,5.247057080642915095e-01,1.582530447288115649e+00,1.002213993300079210e+03
1.199986815452575684e+01,5.187496555267704368e-01,1.581686946174592601e+00,5.908412578599544759e+03
1.200290083885192871e+01,5.130762503478265568e-01,1.581884580754316927e+00,7.657933774815836841e+03
1.200626230239868164e+01,5.077135844066216208e-01,1.581525951687760445e+00,1.246672307251969187e+03
1.200989365577697754e+01,5.027239682697300927e-01,1.575769144606181671e+00,4.917247376698711378e+03
1.201461744308471680e+01,4.982157890324239169e-01,1.562515431672609534e+00,4.654001899194838188e+03
1.201798486709594727e+01,4.943014746971490792e-01,1.542814079200334865e+00,1.292605033445386835e+04
1.202045559883117676e+01,4.910776645423549636e-01,1.516348222592384776e+00,2.440264508400517298e+04
1.202274084091186523e+01,4.886553851770822354e-01,1.483122681703348933e+00,9.406261755448611802e+04
1.202625513076782227e+01,4.866944205697917303e-01,1.443125372884949131e+00,2.275230929599811134e+04
1.203038287162780762e+01,4.853615807539922722e-01,1.398649362494897908e+00,7.488409150437736571e+03
1.204700851440429688e+01,4.851938910263641769e-01,1.343811485924588878e+00,6.149512198692859783e+03
1.205683684349060059e+01,4.857907218182006548e-01,1.296750518453094525e+00,2.015743630152788228e+03
1.206817960739135742e+01,4.874557634612253776e-01,1.255149685670957860e+00,5.810970179697538924e+02
1.207245898246765137e+01,4.897392842652096845e-01,1.226357723690840507e+00,1.133300456354275229e+04
1.208153343200683594e+01,4.931874528295007720e-01,1.207415828717842254e+00,1.118082650802111675e+04
1.209733796119689941e+01,4.979064026199403470e-01,1.201071393439206325e+00,2.367202554290544867e+03
1.210122513771057129e+01,5.025782210338102240e-01,1.211542334609566396e+00,5.009286629487451137e+04
1.210625481605529785e+01,5.064736576621761133e-01,1.247814953963845452e+00,4.961295592826796201e+04
1.211307907104492188e+01,5.097831008045800028e-01,1.298439524910515841e+00,2.340072101319099238e+04
1.211749100685119629e+01,5.124406173894994199e-01,1.356251659133221432e+00,7.205705591201308380e+03
1.212020635604858398e+01,5.148115900976359960e-01,1.410430999671969721e+00,6.600120722403399122e+04
1.212328791618347168e+01,5.164164793445245039e-01,1.463772375185016461e+00,7.912008169962771353e+04
1.212684822082519531e+01,5.177604986295455403e-01,1.505692246759905428e+00,2.008827801279506457e+04
1.213120412826538086e+01,5.188892952531333203e-01,1.540422491208538913e+00,1.911014769232646722e+04
1.214152193069458008e+01,5.203749087872533430e-01,1.566150930325390211e+00,5.344315166233581294e+03
1.214916276931762695e+01,5.215710191517280991e-01,1.586192920479341906e+00,5.107842527703414248e+02
1.215351247787475586e+01,5.223996457912211122e-01,1.602536644004063815e+00,2.217790532274276757e+03
1.215610885620117188e+01,5.230049647514467548e-01,1.615518098353641241e+00,6.505879784265429407e+03
1.216931748390197754e+01,5.244691049880595424e-01,1.624745367529760065e+00,4.127720554453472687e+03
1.217434978485107422e+01,5.251573293546969445e-01,1.633666135950823550e+00,9.108791085329148700e+02
1.218322324752807617e+01,5.261656255736162358e-01,1.640942301225235544e+00,1.099827399637835697e+03
1.219057130813598633e+01,5.269986729112812185e-01,1.647758606178127971e+00,5.052490404612815382e+02
1.219481778144836426e+01,5.274728697840808112e-01,1.655598100197684275e+00,8.188318787890369777e+02
1.220080471038818359e+01,5.280936666671535162e-01,1.663561016795036762e+00,1.101520703221531903e+03
1.220461320877075195e+01,5.284500881716220899e-01,1.672062433609626586e+00,6.246707940992141630e+02
1.220717072486877441e+01,5.286367492055281669e-01,1.680760204957624682e+00,1.016852772417607957e+04
1.220965719223022461e+01,5.287198685274507870e-01,1.688841161247750744e+00,3.140527621142312910e+03
1.221294522285461426e+01,5.288176446474504022e-01,1.695878062827783195e+00,5.150840207189658940e+03
1.221704721450805664e+01,5.289502700099009136e-01,1.701686709139707432e+00,2.316560109769439350e+03
1.222020411491394043e+01,5.289227617259473213e-01,1.706477060892190423e+00,1.111511688925005956e+03
1.222242069244384766e+01,5.287360252249230230e-01,1.710214790440860666e+00,2.652553899135380561e+03
1.222455096244812012e+01,5.284928857233420763e-01,1.712782332033109034e+00,2.615750532335704520e+03
1.222659087181091309e+01,5.281931180200180043e-01,1.714261293801291552e+00,2.384407575082374933e+03
1.222965145111083984e+01,5.279751826429165407e-01,1.714607511967265907e+00,2.683018789533294239e+03
1.223498916625976562e+01,5.280052433664921274e-01,1.713831804816663862e+00,1.609355134838566528e+03
1.224249196052551270e+01,5.282887619442799831e-01,1.712200241606771201e+00,4.328472308982264281e+02
1.225094223022460938e+01,5.286833192082899258e-01,1.710112265101896289e+00,1.055724726720958699e+02
1.225498199462890625e+01,5.284482179205657326e-01,1.708244491856361291e+00,1.106532915681701752e+03
1.226263070106506348e+01,5.286883934056905154e-01,1.705928992468971117e+00,1.169949565863898897e+03
1.226875472068786621e+01,5.286904113883432732e-01,1.703739309453483175e+00,1.615115653952205150e+02
1.227233505249023438e+01,5.282922259028665080e-01,1.701711917378107009e+00,8.950941218373337733e+02
1.227854871749877930e+01,5.282591972573641437e-01,1.699576235723259332e+00,1.219169443043946103e+03
1.228682637214660645e+01,5.285304984271851358e-01,1.697415963439642406e+00,3.023900184660255945e+02
1.229182839393615723e+01,5.282885184984420501e-01,1.695258813414785237e+00,3.144774200350373690e+02
1.229827761650085449e+01,5.282668310134702727e-01,1.692844891431064092e+00,3.695848831684276661e+02
1.230251860618591309e+01,5.278875696429503606e-01,1.689985025253386342e+00,4.094865793592452974e+02
1.230618858337402344e+01,5.274107989513172612e-01,1.686410843840507434e+00,4.977608033197204804e+02
1.230851387977600098e+01,5.267111252719495207e-01,1.681817324965766414e+00,1.718274435320857265e+03
1.231114315986633301e+01,5.260631437489238227e-01,1.675939813588924965e+00,1.076401262343045346e+03
1.231556797027587891e+01,5.257247140527356866e-01,1.668537875837372564e+00,1.184786180492996209e+03
1.231818366050720215e+01,5.250984572845988074e-01,1.659119739802867866e+00,3.786087429535607043e+03
1.232025313377380371e+01,5.243945436341015398e-01,1.647418544438519872e+00,1.033786176157977206e+04
1.232234716415405273e+01,5.236998463209184829e-01,1.633081988071616975e+00,1.910012509486536374e+03
1.232483148574829102e+01,5.230835659857044906e-01,1.615772078829070590e+00,1.721060183198477034e+03
1.232709622383117676e+01,5.224469729137423135e-01,1.595101168221210619e+00,3.857303653092545119e+03
1.233094096183776855e+01,5.221150458783149206e-01,1.570895604144890045e+00,1.693503253101837254e+04
1.233441281318664551e+01,5.218734499266624027e-01,1.544560322436776545e+00,5.733742860414963616e+02
1.233863401412963867e+01,5.219190114033582795e-01,1.516432636630649977e+00,1.532995608732614983e+03
1.235204648971557617e+01,5.238245215418733114e-01,1.487391786847315656e+00,1.883806273451671359e+03
1.235967826843261719e+01,5.248364484102858718e-01,1.456657735734313786e+00,4.445672615563475460e+02
1.236903142929077148e+01,5.263419816948722296e-01,1.425144704319227573e+00,3.622218210550049662e+02
1.237306571006774902e+01,5.269565440836216919e-01,1.392885647054396658e+00,1.417628211418080809e+03
1.237572336196899414e+01,5.274183017460960521e-01,1.360664585517822323e+00,2.119237119206712578e+03
1.238292407989501953e+01,5.288964020758840645e-01,1.329327839091185348e+00,3.368439960905353018e+03
1.238769912719726562e+01,5.299901760235273818e-01,1.299029408160265131e+00,7.858173599517862158e+02
1.239583396911621094e+01,5.318579341126232762e-01,1.270539975846991965e+00,8.058879044910279390e+02
1.240415573120117188e+01,5.338450338019300467e-01,1.244155444107085007e+00,2.416546893220031791e+02
1.240776848793029785e+01,5.348977325565974494e-01,1.220142548773814228e+00,2.386627329911247671e+03
1.241083979606628418e+01,5.358578589001407044e-01,1.198978944877072905e+00,2.464238366629836491e+03
1.241585230827331543e+01,5.372350667201613028e-01,1.180919919483322200e+00,2.397572601479163495e+03
1.241894102096557617e+01,5.381924376058729864e-01,1.165988540705323429e+00,3.964702349878288715e+03
1.242110705375671387e+01,5.389264522924775980e-01,1.154243927212426080e+00,7.257594551323912128e+03
1.242322945594787598e+01,5.396152959069283606e-01,1.145641365497507058e+00,1.837438800538250916e+03
1.242532110214233398e+01,5.402562222711635442e-01,1.140053767765949244e+00,1.410332533048273262e+03
1.242845463752746582e+01,5.410783761059351216e-01,1.137315105113659630e+00,7.793644405066538638e+03
1.243191933631896973e+01,5.419308610457763686e-01,1.137218227349382493e+00,1.424704893986840943e+03
1.243479847908020020e+01,5.426205240518887640e-01,1.139552740756925697e+00,2.141349053656471369e+03
1.243738198280334473e+01,5.432171910770055012e-01,1.144108962731950285e+00,1.669265011282139540e+03
1.245191907882690430e+01,5.463799367821725594e-01,1.150680580405885944e+00,4.496620918094680746e+03
1.245538330078125000e+01,5.471341191873636545e-01,1.159030357754242901e+00,2.719895815059415327e+03
1.245929288864135742e+01,5.479836303618309534e-01,1.169038239902879583e+00,1.431776039228650461e+03
1.247114229202270508e+01,5.505674328639087456e-01,1.180500995814948384e+00,2.404797894425606501e+03
1.247557425498962402e+01,5.515583340958867264e-01,1.193214540713919636e+00,1.819516080502213072e+03
1.248051500320434570e+01,5.526898822689718660e-01,1.207028638320616132e+00,6.415312895414989498e+02
1.248546314239501953e+01,5.538626050082483543e-01,1.221761211118333579e+00,2.810036340987306858e+02
1.249138760566711426e+01,5.552929909564364719e-01,1.237248087658872953e+00,6.323946224914707273e+02
1.249792695045471191e+01,5.569075998938618488e-01,1.253344664116862406e+00,2.557327499464214782e+02
1.250309681892395020e+01,5.582858632839011737e-01,1.269936727879559024e+00,7.789307888470887065e+02
1.250957965850830078e+01,5.600037705684214329e-01,1.286941138175044852e+00,7.457157289124089630e+02
1.251475334167480469e+01,5.615053265907176128e-01,1.304302571870827210e+00,6.986491034695421831e+02
1.252020359039306641e+01,5.631276629442083514e-01,1.321999217848166985e+00,3.298800600099317535e+02
1.252299237251281738e+01,5.642589647106626138e-01,1.340039391220900766e+00,4.201007287805146916e+03
1.252551674842834473e+01,5.654048162418743306e-01,1.358447436482538073e+00,1.193546653206370138e+03
1.252777695655822754e+01,5.665648317601084116e-01,1.377262812772684919e+00,1.510798065743875213e+03
1.253090977668762207e+01,5.679662815131909515e-01,1.396528027977482100e+00,5.180954050240360630e+03
1.253450322151184082e+01,5.695180165034740005e-01,1.416280850040793737e+00,1.879574133607223985e+03
1.253729200363159180e+01,5.709645551860151880e-01,1.436536315590140056e+00,1.117592588680800873e+03
1.255084824562072754e+01,5.745567034244316584e-01,1.457232758019430197e+00,2.373467526777613784e+03
1.255509495735168457e+01,5.763593510749145388e-01,1.478337410561863852e+00,7.020674517090150175e+02
1.255932712554931641e+01,5.782009640773749792e-01,1.499624484499490373e+00,3.663888740078078627e+03
1.256843948364257812e+01,5.809734020386151387e-01,1.520820587732723439e+00,5.971904195927157843e+02
1.257402682304382324e+01,5.830895683548557029e-01,1.541563188487816261e+00,1.026540332321918186e+03
1.257767844200134277e+01,5.848569627206020582e-01,1.560964769652533723e+00,5.487211781058005727e+03
1.258574485778808594e+01,5.873877045467040814e-01,1.577710291703009027e+00,3.227475825327252551e+03
1.259095096588134766e+01,5.893552774790888904e-01,1.591742520253544013e+00,2.270213694116944225e+03
1.260166049003601074e+01,5.923382603489002474e-01,1.603801233744084342e+00,8.361729881392552670e+02
1.260440325736999512e+01,5.939875523488200582e-01,1.612871024788833374e+00,4.710170706025896834e+03
1.260773968696594238e+01,5.958554043946739931e-01,1.618102741153002455e+00,2.165398293262319839e+03
1.261044383049011230e+01,5.977650083963912397e-01,1.618510536176701597e+00,2.758172133627199401e+03
1.261430191993713379e+01,6.000247758358262518e-01,1.613275641464531507e+00,6.211138413178270639e+03
1.261969566345214844e+01,6.026642181822688960e-01,1.602058529898110706e+00,2.658371989599585504e+03
1.262215185165405273e+01,6.049222981476582994e-01,1.584700450252080506e+00,2.404437483982501817e+03
1.262445545196533203e+01,6.072567703390566729e-01,1.561410371939708996e+00,5.463650273523731812e+03
1.262656760215759277e+01,6.096496166429004049e-01,1.532384737037773892e+00,5.487730413340810628e+04
1.262864518165588379e+01,6.121216278958684365e-01,1.501162287874591827e+00,1.470614924489168880e+04
1.263217687606811523e+01,6.149129790502569914e-01,1.468564174392047006e+00,1.884913057935146571e+04
1.263601565361022949e+01,6.178077881163184237e-01,1.435990624679086558e+00,3.877717747997734477e+03
1.263838791847229004e+01,6.205090236473956855e-01,1.404266384345845609e+00,2.461455801169716779e+03
1.265182781219482422e+01,6.248650521912592071e-01,1.375583702587738655e+00,2.662753148081426389e+03
1.265576624870300293e+01,6.277520604810797877e-01,1.347851863441118958e+00,1.415343279411468757e+03
1.265920901298522949e+01,6.304937987172076763e-01,1.322335848151859672e+00,1.461336908396845956e+03
1.267684864997863770e+01,6.351805504721521611e-01,1.301925597751232955e+00,1.549598654492865535e+03
1.268778777122497559e+01,6.387438407052249412e-01,1.282765040866807205e+00,1.875521456067387192e+02
1.270211505889892578e+01,6.426236843816213185e-01,1.266646865497370822e+00,1.376760165021688067e+02
1.271204996109008789e+01,6.457278903537291281e-01,1.251423903461205578e+00,1.925819577928575654e+02
1.271937966346740723e+01,6.483212869761610930e-01,1.237258392824208686e+00,3.377762463200567709e+03
1.272282528877258301e+01,6.500826147629172880e-01,1.216685665353784085e+00,6.741837023634361685e+03
1.272565150260925293e+01,6.514262812143601922e-01,1.190670171994316684e+00,5.304561215248316330e+03
1.272794842720031738e+01,6.523447703828028077e-01,1.159595400806408660e+00,8.204744946300257652e+03
1.273201894760131836e+01,6.531182578132654903e-01,1.125005101347695824e+00,1.394834048831687505e+04
1.273563265800476074e+01,6.534511319437007471e-01,1.086956251872530865e+00,2.507493825479819861e+04
1.273797392845153809e+01,6.535716243184886975e-01,1.059237664921749200e+00,4.800601818093976362e+03
1.274067783355712891e+01,6.537075801477586490e-01,1.040427389786758194e+00,1.007799230698910833e+04
1.275534868240356445e+01,6.552448405940963783e-01,1.034373182670422553e+00,4.145876303290792748e+03
1.276567459106445312e+01,6.562090117975797332e-01,1.033307305073303262e+00,1.019880025481000274e+02
1.278419470787048340e+01,6.580039853378827353e-01,1.042732214877350572e+00,2.809799958577688130e+02
1.278867006301879883e+01,6.581859623926061831e-01,1.049724794313243281e+00,7.516418988494253881e+02
1.279360198974609375e+01,6.583632603813122097e-01,1.061190024839839818e+00,6.541749258212527138e+02
1.280461502075195312e+01,6.590937493770542277e-01,1.080507712128855546e+00,7.055710672985148904e+02
1.280895018577575684e+01,6.590683759118982632e-01,1.098677041402112753e+00,7.058934488674357226e+02
1.281208944320678711e+01,6.588573323750450683e-01,1.118758761715411110e+00,1.046004361130427696e+03
1.281962680816650391e+01,6.589888945271044074e-01,1.144500132196122122e+00,6.507590075597094255e+03
1.282239127159118652e+01,6.582470100472936902e-01,1.153785085971507529e+00,1.254376261123570839e+04
1.282515931129455566e+01,6.570760806629896145e-01,1.150960087298766199e+00,4.795880111336836126e+04
1.282746219635009766e+01,6.559341930478042038e-01,1.153908344321513457e+00,3.046833224176236854e+03
1.283063650131225586e+01,6.549326445524734641e-01,1.160539602466721387e+00,5.860380198389495490e+03
1.283454775810241699e+01,6.540491154045499078e-01,1.169533925822470843e+00,2.101557076359531493e+04
1.283718180656433105e+01,6.527204439876707065e-01,1.160882619194587573e+00,6.626557511188064382e+03
1.283923602104187012e+01,6.510214903866712310e-01,1.136490824732673266e+00,9.106546025061928958e+03
1.284179306030273438e+01,6.490359394269771265e-01,1.099199720633452948e+00,8.860790457447214067e+03
1.285306954383850098e+01,6.473901395964903882e-01,1.059012782771797001e+00,1.315134645137148254e+04
1.285708332061767578e+01,6.454171697667657748e-01,1.026679444609833514e+00,3.071775418575020012e+03
1.286223649978637695e+01,6.437083631265108075e-01,1.007258282718122233e+00,3.143387379601253087e+03
1.287622666358947754e+01,6.427212424466286489e-01,1.006640640380999541e+00,1.979216957713145348e+03
1.288365697860717773e+01,6.413657914324512044e-01,1.006195650232902583e+00,4.357564580851175151e+02
1.288670420646667480e+01,6.398043676495127619e-01,1.006167644104282166e+00,5.893998846166151452e+03
1.289124298095703125e+01,6.383030003291328969e-01,1.012019682567068424e+00,4.235001130919359639e+03
1.290456366539001465e+01,6.372014402211853001e-01,1.030918190967519354e+00,2.053973288154847069e+03
1.291027331352233887e+01,6.355951917952886721e-01,1.040351536321026504e+00,9.960574286057416202e+02
1.291810798645019531e+01,6.340292616422935623e-01,1.051494096127965960e+00,8.901468277131012883e+02
1.292163157463073730e+01,6.322104248470247212e-01,1.054198206139644434e+00,7.335841291316568231e+02
1.292461562156677246e+01,6.303584217008856294e-01,1.053633286315218465e+00,5.076706261774907603e+02
1.292707991600036621e+01,6.284848375630992523e-01,1.049506669467258568e+00,9.149652037956795994e+02
1.293025326728820801e+01,6.266483427064730716e-01,1.043856089234442619e+00,1.687177362709474210e+03
1.293468451499938965e+01,6.248702776426289240e-01,1.038181050689706897e+00,1.892234352913195835e+03
1.293725562095642090e+01,6.229838057472147916e-01,1.033541728680666072e+00,1.691919829260396227e+03
1.293944263458251953e+01,6.210417429491792429e-01,1.031878123767714817e+00,4.424857541663585835e+03
1.294185519218444824e+01,6.190496235286980786e-01,1.033604453874091389e+00,4.331003017439002724e+04
1.295690369606018066e+01,6.169841874833366102e-01,1.044505855495024171e+00,1.274453145875936389e+04
1.296138668060302734e+01,6.145449572696013441e-01,1.045501864450559815e+00,7.562586472684280125e+03
1.296951365470886230e+01,6.125299125925885990e-01,1.054095441435801250e+00,6.588360244241547662e+03
1.297491955757141113e+01,6.106946305310281264e-01,1.059469490270727343e+00,9.388543118845232129e+02
1.297868347167968750e+01,6.090247090151789111e-01,1.063516276602765043e+00,1.206098040034446740e+03
1.298645257949829102e+01,6.075904044292882444e-01,1.077421132592212283e+00,4.681959453886111078e+03
1.298969864845275879e+01,6.061812516496170034e-01,1.084463976919218808e+00,2.648117524877210144e+03
1.299389576911926270e+01,6.048721371336334141e-01,1.095534893250834640e+00,3.355036887767768349e+03
1.300357484817504883e+01,6.036882492010403611e-01,1.120600345290818201e+00,1.824132616386810469e+03
1.300713825225830078e+01,6.024436546059310782e-01,1.135069421233831699e+00,1.844360942028249838e+03
1.301090359687805176e+01,6.011358629813358112e-01,1.153381344869546243e+00,2.532476277634327175e+02
1.301506471633911133e+01,5.997679554283215086e-01,1.175654044103303875e+00,3.415414427066192502e+02
1.302049207687377930e+01,5.983462587728489712e-01,1.203629705979951670e+00,4.873864171312520170e+02
1.302349281311035156e+01,5.968519485244219158e-01,1.228373665261846659e+00,8.913158544191115880e+02
1.302580404281616211e+01,5.953048304080078568e-01,1.253455870223858737e+00,5.922123109531570435e+02
1.302799367904663086e+01,5.937130784528924510e-01,1.279876267160140024e+00,3.066594672506714119e+02
1.303187966346740723e+01,5.920850777790467312e-01,1.311778311627582738e+00,1.753531358934066020e+03
1.303560185432434082e+01,5.904180241626773018e-01,1.344426190108441777e+00,2.061443954244709857e+02
1.303806948661804199e+01,5.887194050058792705e-01,1.374721948729185073e+00,3.888169125980668923e+02
1.304023408889770508e+01,5.869966745799709562e-01,1.404679893993670881e+00,4.394570862989359057e+02
1.304231882095336914e+01,5.852554708272834638e-01,1.434556117617600046e+00,5.754359120308503407e+03
1.304959964752197266e+01,5.835168733279785247e-01,1.476268679787035465e+00,1.413040442840091828e+03
1.305442309379577637e+01,5.818040518361546898e-01,1.509832734268062637e+00,2.964851161718730168e+02
1.305869626998901367e+01,5.801174832623441358e-01,1.539815806939886400e+00,1.572584751416708286e+02
1.306208324432373047e+01,5.784638024605270878e-01,1.565083462667593350e+00,3.841125641838678462e+02
1.306924939155578613e+01,5.767874253541883656e-01,1.598605053296076939e+00,7.024093635355766310e+02
1.307260179519653320e+01,5.751790608308531283e-01,1.619055315343528978e+00,6.629110839682306278e+02
1.307893419265747070e+01,5.735419935728328644e-01,1.645821912500621487e+00,6.989795316441535533e+02
1.308582973480224609e+01,5.718994996162559685e-01,1.672315617667324394e+00,1.399926271005420020e+01
1.308906793594360352e+01,5.703483960573256795e-01,1.685445255657298524e+00,4.741378694466931734e+02
1.309195947647094727e+01,5.688180158740243630e-01,1.695575832847441733e+00,1.764257334284157537e+02
1.310366892814636230e+01,5.670567941401059020e-01,1.731784799741740155e+00,6.048121138025023811e+02
1.310733866691589355e+01,5.655047049679804427e-01,1.741482783626462361e+00,3.351763305792225083e+02
1.311057114601135254e+01,5.639669284652040204e-01,1.748442326776071143e+00,2.304598737910108923e+02
1.311752772331237793e+01,5.622951294076874440e-01,1.766718375158870868e+00,4.629242393752923022e+02
1.312243628501892090e+01,5.606732529551975430e-01,1.777809207745130626e+00,3.391989546937749651e+02
1.312486743927001953e+01,5.591149358899026867e-01,1.781124015711176511e+00,8.038787364306207337e+02
1.312778258323669434e+01,5.575095793554881718e-01,1.786570314206444410e+00,3.173692095678690066e+02
1.313389372825622559e+01,5.557376650487153569e-01,1.803596862376505960e+00,5.662085334820719709e+02
1.313736701011657715e+01,5.540409516818248781e-01,1.812124045718225052e+00,6.013474867491793248e+02
1.313952398300170898e+01,5.523648451005923610e-01,1.816854438356458434e+00,1.156237997442668757e+03
1.314157843589782715e+01,5.506563976608019884e-01,1.821965406713323077e+00,2.388595893449488585e+02
1.314363765716552734e+01,5.489105710578245922e-01,1.827795609287109047e+00,7.899643753405821656e+01
1.315410256385803223e+01,5.467009355624745659e-01,1.864500753793935317e+00,1.150747263382973642e+03
1.315981197357177734e+01,5.446733161988257521e-01,1.885063232254518217e+00,1.488701538595586271e+02
1.316441297531127930e+01,5.426623066587066280e-01,1.902175865021245915e+00,1.182987321994139620e+02
1.317504715919494629e+01,5.402382674801676776e-01,1.942281071919267577e+00,2.714708918756907678e+02
1.318470835685729980e+01,5.377946409484629653e-01,1.979544618033392878e+00,8.783695556661236026e+00
1.318888473510742188e+01,5.356687469355168041e-01,1.996448442753808505e+00,2.463298394624017646e+02
1.319227099418640137e+01,5.335656416231245869e-01,2.010453544279758642e+00,1.846989716689230647e+02
1.320140552520751953e+01,5.310031770616360225e-01,2.046478079484613133e+00,3.944805160843260978e+02
1.320510005950927734e+01,5.288057049803457366e-01,2.061786387399658249e+00,2.951766677800729894e+02
1.320832419395446777e+01,5.266157175906153176e-01,2.075225054217082032e+00,1.420896845150974457e+02
1.321379733085632324e+01,5.242143406247528059e-01,2.097209634278843104e+00,3.514548482025929843e+02
1.321961021423339844e+01,5.217459886752846554e-01,2.120425686638288454e+00,3.357983772161156821e+01
1.322237086296081543e+01,5.195031372744016718e-01,2.131818835900101128e+00,5.272104699519392170e+02
1.322471022605895996e+01,5.172704525441322865e-01,2.141456428929777722e+00,3.473544823985201901e+02
